indicatorId,geoUnit,year,value,qualifier,magnitude
PTRHC.02.QUALIFIED,LBN,2019,15.89379024505615,,
PTRHC.02.QUALIFIED,LBN,2020,15.69373035430908,,
PTRHC.02.QUALIFIED,LBN,2021,18.70063972473145,,
PTRHC.02.QUALIFIED,LBN,2022,23.9782600402832,,
PTRHC.02.QUALIFIED,LBN,2023,26.38986015319824,,
PTRHC.02.QUALIFIED,LBR,2016,75.31424581005587,,
PTRHC.02.QUALIFIED,LBR,2017,68.3042487602198,,
PTRHC.02.QUALIFIED,LBR,2020,55.13522300111755,,
PTRHC.02.QUALIFIED,LKA,2010,17.54293466917136,,
PTRHC.02.QUALIFIED,LKA,2011,17.82240290560898,,
PTRHC.02.QUALIFIED,LKA,2012,19.3971044045677,,
PTRHC.02.QUALIFIED,LKA,2013,18.98910092622165,,
PTRHC.02.QUALIFIED,LKA,2014,16.41995622311118,,
PTRHC.02.QUALIFIED,LKA,2015,17.43127059936523,,
PTRHC.02.QUALIFIED,LKA,2016,17.44281959533691,,
PTRHC.02.QUALIFIED,LKA,2017,16.30716643092881,,
